comp_name,type,chain_ids,candidate_pdb_id,candidate_chain_ids,assembly_id,reason
4yzf_E:F|A,AG,A,1HYN,R|S,2,potenial_homomer
4yzf_E:F|A,AG,A,1HYN,P|Q|R|S|P|Q|R|S,3,potenial_homomer
6ii8_J:K|E,AG,E,4LN6,A|C|E,1,potential_complex_homomer
6ii8_J:K|E,AG,E,4LN6,A,2,additional_chains
6ii8_J:K|E,AG,E,4LN6,C,3,additional_chains
6ii8_J:K|E,AG,E,4LN6,E,4,additional_chains
6ii8_J:K|E,AG,E,4LN6,G|I|K,5,potential_complex_homomer
6ii8_J:K|E,AG,E,4LN6,G,6,additional_chains
6ii8_J:K|E,AG,E,4LN6,I,7,additional_chains
6ii8_J:K|E,AG,E,4LN6,K,8,additional_chains
6ii8_J:K|E,AG,E,4BSG,A|A|A,1,potential_complex_homomer
4mhh_H:L|E,AG,E,6PD3,A|A|A,1,potenial_homomer
4mhh_H:L|E,AG,E,6CF5,A|C|E,1,potential_complex_homomer
4mhh_H:L|E,AG,E,6PCX,A|A|A,1,potenial_homomer
3dvn_H:L|V:U,AG,V:U,6E2B,A:A|C:C|E:E|G:G|I:I|P:P,1,potential_complex_homomer
5l0q_C:B|A,AG,A,2AO7,A|A,2,potenial_homomer
5tud_F:E|D,AG,D,6OT4,A|B|C|D|A|B|C|D|A|B|C|D,1,potenial_homomer
5tfw_H:L|O,AG,O,3LF6,A|B,1,potenial_homomer
5tfw_H:L|O,AG,O,3T43,A|B,1,potenial_homomer
5njg_E:F|A,AG,A,6HBU,A|B,1,potenial_homomer
5njg_E:F|A,AG,A,6HZM,A|B,1,potenial_homomer
5njg_E:F|A,AG,A,6FFC,A|B,1,potenial_homomer
6dca_K:O|S,AG,S,6NWP,A|B|C|D|E|F,1,potenial_homomer
2jix_H:L|E,AG,E,1ERN,A|B,1,potenial_homomer
5ggs_C:D|Y,AB,C:D,5DK3,B:A|G:F,1,potenial_homomer
5j9p_A:B|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
5j9p_A:B|C,AG,C,3IFX,A|B|C|D,1,potenial_homomer
5j9p_A:B|C,AG,C,3IFX,A|B|C|D|A|B|C|D,2,potenial_homomer
5hd8_E:F|B,AG,B,4FTP,A|A,1,potenial_homomer
5hd8_E:F|B,AG,B,1KPK,A|B,1,potenial_homomer
5hd8_E:F|B,AG,B,1KPK,C|D,2,potenial_homomer
5hd8_E:F|B,AG,B,1KPK,E|F,3,potenial_homomer
5dur_H:L|C,AG,C,4KWM,A|A|A,1,potential_complex_homomer
5dur_H:L|C,AG,C,4KWM,C|C|C,2,potential_complex_homomer
5dur_H:L|C,AG,C,4KWM,E|E|E,3,potential_complex_homomer
5dur_H:L|C,AG,C,6NTF,A|A|A,1,potenial_homomer
3hae_H:L|A:C,AB,H:L,3GJE,H:L|B:A,1,potenial_homomer
4y5v_G:H|I,AG,I,1ERN,A|B,1,potenial_homomer
5t29_H:L|O,AG,O,3LF6,A|B,1,potenial_homomer
5t29_H:L|O,AG,O,3T43,A|B,1,potenial_homomer
4kk8_E:F|B,AG,B,4FTP,A|A,1,potenial_homomer
4kk8_E:F|B,AG,B,1KPK,A|B,1,potenial_homomer
4kk8_E:F|B,AG,B,1KPK,C|D,2,potenial_homomer
4kk8_E:F|B,AG,B,1KPK,E|F,3,potenial_homomer
5w9m_B:C|A,AG,A,4NCU,A|A|A,1,potenial_homomer
5w9m_B:C|A,AG,A,4NCW,A|B|C,1,potenial_homomer
6fxn_D:E|A,AG,A,1KXG,A|B|C,1,potenial_homomer
6fxn_D:E|A,AG,A,1KXG,D|E|F,2,potenial_homomer
4xwo_U:V|S,AG,S,2WOJ,C|D,1,potenial_homomer
4xwo_U:V|S,AG,S,2WOJ,A|B,2,potenial_homomer
4xwo_U:V|S,AG,S,3H84,A|B,1,potenial_homomer
4xwo_U:V|S,AG,S,3H84,A|B|A|B,2,potenial_homomer
2a6k_H:L|P,AB,H:L,2A6J,H:L|B:A,1,potenial_homomer
6hco_D:C|B,AG,B,6HBU,A|B,1,potenial_homomer
6hco_D:C|B,AG,B,6HZM,A|B,1,potenial_homomer
6hco_D:C|B,AG,B,6FFC,A|B,1,potenial_homomer
6hx4_H:L|B,AG,B,3NDD,A|B,1,potenial_homomer
5kel_J:N|E,AG,E,6G95,A|A|A,1,potential_complex_homomer
5kel_J:N|E,AG,E,6G9I,A|A|A,1,potential_complex_homomer
6hjp_I:J|D:C,AG,D:C,6HJN,B:A|D:C|F:E,1,potenial_homomer
6hjp_I:J|D:C,AG,D:C,6HJR,B:A|D:C|F:E,1,potenial_homomer
5tz2_H:L|C,AG,C,2VSC,A|B,1,potenial_homomer
5tz2_H:L|C,AG,C,2VSC,C|D,2,potenial_homomer
6ieq_D:E|B,AG,B,3AHA,A|B|C|D|E|F,1,potenial_homomer
6ieq_D:E|B,AG,B,4HLR,A|A|A,1,potenial_homomer
6hjp_K:L|F:E,AG,F:E,6HJN,B:A|D:C|F:E,1,potenial_homomer
6hjp_K:L|F:E,AG,F:E,6HJR,B:A|D:C|F:E,1,potenial_homomer
5yoy_P:M|K,AG,K,5UUI,A|A|A,1,potenial_homomer
5yoy_P:M|K,AG,K,2AZ5,A|B|C|D,1,potenial_homomer
5yoy_P:M|K,AG,K,4TSV,A|A|A,1,potenial_homomer
5w9k_H:I|G,AG,G,4NCU,A|A|A,1,potenial_homomer
5w9k_H:I|G,AG,G,4NCW,A|B|C,1,potenial_homomer
5wob_U:V|G,AG,G,4PFC,A|B,1,potenial_homomer
5wob_U:V|G,AG,G,4PF9,A|B,1,potenial_homomer
5wob_U:V|G,AG,G,4PF7,A|B,1,potenial_homomer
3h42_H:L|B:A,AG,B:A,6U2P,A:A|B:B,1,potential_complex_homomer
3h42_H:L|B:A,AG,B:A,6U26,A:A,1,additional_chains
3h42_H:L|B:A,AG,B:A,6U26,B:B,2,additional_chains
3h42_H:L|B:A,AG,B:A,2P4E,P:P,1,additional_chains
3h42_H:L|B:A,AG,B:A,2P4E,A:A,2,additional_chains
3h42_H:L|B:A,AG,B:A,2P4E,P:P|A:A,3,potential_complex_homomer
2exw_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
2exw_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
2exw_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
2exw_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
6k5f_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
6k5f_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
6k5f_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
6k5f_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
5e8e_B:A|H,AG,H,5JDU,A|B,1,potenial_homomer
5e8e_B:A|H,AG,H,5JDU,C|D,2,potenial_homomer
5e8e_B:A|H,AG,H,6PXJ,H,1,additional_chains
5e8e_B:A|H,AG,H,6PXJ,B,2,additional_chains
5ugy_I:M|C,AG,C,4EDB,A|C|E,1,potential_complex_homomer
4gxu_M:N|A,AG,A,4JUG,A|C|E,1,potential_complex_homomer
4gxu_M:N|A,AG,A,4JUG,G|I|K,2,potential_complex_homomer
5wob_S:T|F,AG,F,4PFC,A|B,1,potenial_homomer
5wob_S:T|F,AG,F,4PF9,A|B,1,potenial_homomer
5wob_S:T|F,AG,F,4PF7,A|B,1,potenial_homomer
6h06_H:L|I,AG,I,6NWP,A|B|C|D|E|F,1,potenial_homomer
5mhr_K:J|C,AG,C,2OJ5,A|B|C,1,potenial_homomer
5mhr_K:J|C,AG,C,2OJ5,D|E|F,2,potenial_homomer
5o6v_H:L|B,AG,B,1URZ,A|B|C,1,potenial_homomer
5o6v_H:L|B,AG,B,1URZ,D|E|F,2,potenial_homomer
3lzf_H:L|A,AG,A,4JUG,A|C|E,1,potential_complex_homomer
3lzf_H:L|A,AG,A,4JUG,G|I|K,2,potential_complex_homomer
4mqx_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
4mqx_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
4mqx_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
4mqx_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
5o1r_H:L|A,AG,A,6CUJ,A|B,1,potenial_homomer
3gjf_H:L|A:C,AB,H:L,3GJE,H:L|B:A,1,potenial_homomer
4am0_C:D|T,AG,T,3WE1,A|B,1,potenial_homomer
5dhv_H:L|M,AG,M,3LPH,A|B,1,potenial_homomer
5dhv_H:L|M,AG,M,3LPH,C|D,2,potenial_homomer
5dhv_H:L|M,AG,M,6BSY,A|B,1,potenial_homomer
2r9h_E:F|B,AG,B,4FTP,A|A,1,potenial_homomer
2r9h_E:F|B,AG,B,1KPK,A|B,1,potenial_homomer
2r9h_E:F|B,AG,B,1KPK,C|D,2,potenial_homomer
2r9h_E:F|B,AG,B,1KPK,E|F,3,potenial_homomer
5ggt_H:L|A,AG,A,5N2F,A|B,1,potenial_homomer
5ggt_H:L|A,AG,A,6NP9,A|A,1,potenial_homomer
5ggt_H:L|A,AG,A,4Z18,A|B,1,potenial_homomer
6mhg_J:U|E,AG,E,3VDL,A|B|C,4,potenial_homomer
6mhg_J:U|E,AG,E,3VDJ,A|A|A,2,potenial_homomer
6mhg_J:U|E,AG,E,3VDK,A|A|A,2,potenial_homomer
6dfj_H:L|E,AG,E,3IRC,A|A|A,2,potenial_homomer
6dfj_H:L|E,AG,E,4GSX,A|A|A,1,potenial_homomer
6dfj_H:L|E,AG,E,4GSX,B|B|B,2,potenial_homomer
6dfj_H:L|E,AG,E,4GT0,A|A|A,1,potenial_homomer
6dfj_H:L|E,AG,E,4GT0,B|B|B,2,potenial_homomer
3j3p_HL1,AG,1,1PO2,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1,potential_complex_homomer
3j3p_HL1,AG,1,1VBD,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1,potential_complex_homomer
3j3p_HL1,AG,1,1POV,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1,potential_complex_homomer
3j3p_HL1,AG,1,1AL2,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1,potential_complex_homomer
3j3p_HL1,AG,1,1AR6,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,1,potential_complex_homomer
6cmg_C:B|A,AG,A,2X9M,B|D,1,potenial_homomer
6cmg_C:B|A,AG,A,2X9M,A|C,2,potenial_homomer
1g7l_B:A|C,AB,B:A,1CIC,D:C,1,additional_chains
2atk_A:B|C,AG,C,2QTO,A|B|C|D,1,potenial_homomer
2atk_A:B|C,AG,C,3IFX,A|B|C|D,1,potenial_homomer
2atk_A:B|C,AG,C,3IFX,A|B|C|D|A|B|C|D,2,potenial_homomer
4odx_H:B|X,AG,X,3LF6,A|B,1,potenial_homomer
4odx_H:B|X,AG,X,3T43,A|B,1,potenial_homomer
6niu_I:J|A,AG,A,5JHM,A|B,1,potenial_homomer
4f15_H:I|G,AG,G,4EDB,B|D|F,1,potential_complex_homomer
4f15_H:I|G,AG,G,4EDA,A|B,1,potenial_homomer
4f15_H:I|G,AG,G,4EDA,C|D,2,potenial_homomer
4f15_H:I|G,AG,G,6GOL,A|A|A,1,potenial_homomer
5xcu_D:E|F,AB,D:E,4NR2,A:A|B:B,1,potential_complex_homomer
5xcu_D:E|F,AB,D:E,4NR2,C:C|D:D,2,potential_complex_homomer
5xcu_D:E|F,AB,D:E,4NR2,E:E|F:F,3,potential_complex_homomer
5xcu_D:E|F,AB,D:E,4NR2,G:G|H:H,4,potential_complex_homomer
4uif_K:L|C,AG,C,1OKE,A|B,1,potenial_homomer
4uif_K:L|C,AG,C,1OAN,A|B,1,potenial_homomer
4uif_K:L|C,AG,C,1TG8,A|A,1,potenial_homomer
4uif_K:L|C,AG,C,1OK8,A|A|A,1,potenial_homomer
4c2i_H:L|C,AG,C,3IRC,A|A|A,2,potenial_homomer
4c2i_H:L|C,AG,C,4GSX,A|A|A,1,potenial_homomer
4c2i_H:L|C,AG,C,4GSX,B|B|B,2,potenial_homomer
4c2i_H:L|C,AG,C,4GT0,A|A|A,1,potenial_homomer
4c2i_H:L|C,AG,C,4GT0,B|B|B,2,potenial_homomer
6iw2_H:I|G,AG,G,6IW4,A|B,1,potenial_homomer
6iw2_H:I|G,AG,G,6IW1,A|B|C,1,potenial_homomer
6ada_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
6ada_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
6ada_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
6ada_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
6mhg_H:L|E,AG,E,3VDL,A|B|C,4,potenial_homomer
6mhg_H:L|E,AG,E,3VDJ,A|A|A,2,potenial_homomer
6mhg_H:L|E,AG,E,3VDK,A|A|A,2,potenial_homomer
6o3b_G:E|H,AG,H,5WBS,A|B,1,potenial_homomer
6o3b_G:E|H,AG,H,5WBS,C|D,2,potenial_homomer
6o3b_G:E|H,AG,H,5WBS,E|F,3,potenial_homomer
6o3b_G:E|H,AG,H,5WBS,G|H,4,potenial_homomer
6o3b_G:E|H,AG,H,5T44,A|B,2,potenial_homomer
6o3b_G:E|H,AG,H,5URV,A|B,1,potenial_homomer
3u9u_A:B|F,AG,F,2AHX,B|B,3,potenial_homomer
6apd_J:L|C,AG,C,6EAD,F|F|F,1,potenial_homomer
6apd_J:L|C,AG,C,6EAE,F|F|F,1,potenial_homomer
5mp1_F:G|E,AG,E,6NWP,A|B|C|D|E|F,1,potenial_homomer
4yk4_C:B|A,AG,A,4EDB,A|C|E,1,potential_complex_homomer
5yy5_H:L|A,AG,A,6Q04,A|B|C,1,potenial_homomer
4kk5_E:F|B,AG,B,4FTP,A|A,1,potenial_homomer
4kk5_E:F|B,AG,B,1KPK,A|B,1,potenial_homomer
4kk5_E:F|B,AG,B,1KPK,C|D,2,potenial_homomer
4kk5_E:F|B,AG,B,1KPK,E|F,3,potenial_homomer
5w08_I:J|B,AG,B,4WE8,A|A|A,1,potenial_homomer
5w08_I:J|B,AG,B,4WEA,A|A|A,1,potenial_homomer
5w08_I:J|B,AG,B,4WE9,A|A|A,1,potenial_homomer
4lou_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
4lou_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
4lou_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
4lou_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
2ht3_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
2ht3_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
2ht3_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
2ht3_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
6cxg_H:L|A,AB,H:L,6N35,H:L|M:K,1,potenial_homomer
6cxg_H:L|A,AB,H:L,4RBP,H:L|M:K,1,potenial_homomer
3t2n_H:L|A,AG,A,1O5E,L|H,1,potenial_homomer
3t2n_H:L|A,AG,A,1P57,A|B,1,potenial_homomer
3t2n_H:L|A,AG,A,1O5F,L|H,1,potenial_homomer
5yoy_Q:N|L,AG,L,5UUI,A|A|A,1,potenial_homomer
5yoy_Q:N|L,AG,L,2AZ5,A|B|C|D,1,potenial_homomer
5yoy_Q:N|L,AG,L,4TSV,A|A|A,1,potenial_homomer
6k5i_E:F|B,AG,B,4FTP,A|A,1,potenial_homomer
6k5i_E:F|B,AG,B,1KPK,A|B,1,potenial_homomer
6k5i_E:F|B,AG,B,1KPK,C|D,2,potenial_homomer
6k5i_E:F|B,AG,B,1KPK,E|F,3,potenial_homomer
6pzz_K:J|D,AG,D,5L18,A|A|A|A,1,potenial_homomer
6pzz_K:J|D,AG,D,4MWL,A|A|A|A,1,potenial_homomer
6pzz_K:J|D,AG,D,4MWJ,A|A|A|A,1,potenial_homomer
6pzz_K:J|D,AG,D,4MWU,A|A|A|A,1,potenial_homomer
6pzz_K:J|D,AG,D,6PZD,A|A|A|A,1,potenial_homomer
5vzy_H:L|A,AB,H:L,5VZX,H:L|E:I,1,potenial_homomer
5vzy_H:L|A,AG,A,5BUO,A|B,1,potenial_homomer
5vzy_H:L|A,AG,A,5OQV,A|B|C|D|E|F|G|H|I,1,potenial_homomer
2fjg_B:A|V,AG,V,1MKK,A|B,1,potenial_homomer
2fjg_B:A|V,AG,V,4KZN,A|A,1,potenial_homomer
2fjg_B:A|V,AG,V,3QTK,A|D,1,potenial_homomer
2fjg_B:A|V,AG,V,3QTK,B|C,2,potenial_homomer
2fjg_B:A|V,AG,V,3QTK,E|F,3,potenial_homomer
2x7l_G:I|M,AG,M,3LPH,A|B,1,potenial_homomer
2x7l_G:I|M,AG,M,3LPH,C|D,2,potenial_homomer
2x7l_G:I|M,AG,M,6BSY,A|B,1,potenial_homomer
2ht3_E:F|B,AG,B,4FTP,A|A,1,potenial_homomer
2ht3_E:F|B,AG,B,1KPK,A|B,1,potenial_homomer
2ht3_E:F|B,AG,B,1KPK,C|D,2,potenial_homomer
2ht3_E:F|B,AG,B,1KPK,E|F,3,potenial_homomer
5vke_A:B|C,AG,C,1JVM,A|B|C|D,1,potenial_homomer
5vke_A:B|C,AG,C,1JVM,A|B|C|D|A|B|C|D,2,potenial_homomer
5vke_A:B|C,AG,C,1J95,A|B|C|D,1,potenial_homomer
6j5f_H:L|A,AG,A,1URZ,A|B|C,1,potenial_homomer
6j5f_H:L|A,AG,A,1URZ,D|E|F,2,potenial_homomer
5hj3_M:N|L:K,AG,L:K,6G95,B:A|B:A|B:A,1,potenial_homomer
5hj3_M:N|L:K,AG,L:K,6G9I,B:A|B:A|B:A,1,potenial_homomer
6iec_J:K|I,AG,I,6F9C,A|C|E|G|I|K,1,potential_complex_homomer
6n5e_G:F|B,AG,B,6BKQ,A|C|E,1,potenial_homomer
6n5e_G:F|B,AG,B,6BKQ,A|C|E,3,potential_complex_homomer
6n5e_G:F|B,AG,B,6BKM,A|C|E,1,potenial_homomer
6n5e_G:F|B,AG,B,6BKM,A|C|E,3,potential_complex_homomer
3jwo_H:L|A,AG,A,3DNL,A|B|C|D|E|F|G|H|I,1,potenial_homomer
2otu_D:C|Q,AB,D:C,2GSG,B:A|D:C,3,potenial_homomer
4c2i_M:N|A,AG,A,3IRC,A|A|A,2,potenial_homomer
4c2i_M:N|A,AG,A,4GSX,A|A|A,1,potenial_homomer
4c2i_M:N|A,AG,A,4GSX,B|B|B,2,potenial_homomer
4c2i_M:N|A,AG,A,4GT0,A|A|A,1,potenial_homomer
4c2i_M:N|A,AG,A,4GT0,B|B|B,2,potenial_homomer
6plk_I:M|F,AG,F,5LBV,A|B,1,potenial_homomer
6plk_I:M|F,AG,F,5JHM,A|B,1,potenial_homomer
4gxu_W:X|K,AG,K,4JUG,A|C|E,1,potential_complex_homomer
4gxu_W:X|K,AG,K,4JUG,G|I|K,2,potential_complex_homomer
1nfd_H:G|D,AG,D,3Q5Y,A|B,1,potenial_homomer
1nfd_H:G|D,AG,D,3Q5Y,C|D,2,potenial_homomer
1otu_E:F|B,AG,B,4FTP,A|A,1,potenial_homomer
1otu_E:F|B,AG,B,1KPK,A|B,1,potenial_homomer
1otu_E:F|B,AG,B,1KPK,C|D,2,potenial_homomer
1otu_E:F|B,AG,B,1KPK,E|F,3,potenial_homomer
4yzf_K:L|D,AG,D,4KY9,A|P,1,potenial_homomer
4yzf_K:L|D,AG,D,1HYN,P|Q,1,potenial_homomer
4yzf_K:L|D,AG,D,1HYN,R|S,2,potenial_homomer
4yzf_K:L|D,AG,D,1HYN,P|Q|R|S|P|Q|R|S,3,potenial_homomer
5ggv_H:L|Y,AG,Y,3OSK,A|B,1,potenial_homomer
5ggv_H:L|Y,AG,Y,2X44,D|D,1,potenial_homomer
6glx_C:D|B,AG,B,6GKS,A|A,1,potenial_homomer
6glx_C:D|B,AG,B,5XRH,A|A,1,potenial_homomer
6glx_C:D|B,AG,B,5XRN,A|A,1,potenial_homomer
6glx_C:D|B,AG,B,6QRN,A|A,1,potenial_homomer
6glx_C:D|B,AG,B,5XRG,A|A,1,potenial_homomer
2ez0_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
2ez0_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
2ez0_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
2ez0_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
4gxu_U:V|I,AG,I,4JUG,A|C|E,1,potential_complex_homomer
4gxu_U:V|I,AG,I,4JUG,G|I|K,2,potential_complex_homomer
5tzt_H:L|C,AG,C,2VSC,A|B,1,potenial_homomer
5tzt_H:L|C,AG,C,2VSC,C|D,2,potenial_homomer
4kkb_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
4kkb_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
4kkb_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
4kkb_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
1e6j_H:L|P,AG,P,6BHS,A|A|A|A|A|A,1,potenial_homomer
1e6j_H:L|P,AG,P,6ERM,A|A|A|A|A|A,1,potenial_homomer
1e6j_H:L|P,AG,P,5HGP,A|A|A|A|A|A,1,potenial_homomer
1e6j_H:L|P,AG,P,6H09,A|A|A|A|A|A,1,potenial_homomer
1e6j_H:L|P,AG,P,6ES8,A|A|A|A|A|A,1,potenial_homomer
6muf_D:E|B,AG,B,3VGX,C|C|C,1,potential_complex_homomer
6muf_D:E|B,AG,B,4HLR,A|A|A,1,potenial_homomer
5udc_B:C|A,AG,A,5KWW,F|F|F,1,potenial_homomer
5udc_B:C|A,AG,A,6EAK,F|F|F,1,potenial_homomer
5udc_B:C|A,AG,A,6EAM,F|F|F,1,potenial_homomer
5udc_B:C|A,AG,A,6EAI,A|B|C,1,potenial_homomer
5udc_B:C|A,AG,A,6EAL,F|F|F,1,potenial_homomer
2oqj_B:A|C,AB,B:A,6N35,H:L|M:K,1,potenial_homomer
2oqj_B:A|C,AB,B:A,4RBP,H:L|M:K,1,potenial_homomer
4q6i_B:A|K,AG,K,3CD4,A|A,1,potenial_homomer
4q6i_B:A|K,AG,K,1CDH,A|A,1,potenial_homomer
6a0z_H:L|A,AG,A,6PD5,A|A|A,1,potenial_homomer
6a0z_H:L|A,AG,A,6GOL,A|A|A,1,potenial_homomer
6a0z_H:L|A,AG,A,6PD3,A|A|A,1,potenial_homomer
6a0z_H:L|A,AG,A,6CFG,A|B|A|B|A|B,1,potenial_homomer
5xj3_J:K|L,AG,L,3OSK,A|B,1,potenial_homomer
5xj3_J:K|L,AG,L,2X44,D|D,1,potenial_homomer
4wv1_B:A|C,AG,C,3CAF,A|A,1,potenial_homomer
4wv1_B:A|C,AG,C,3EUU,A|B,3,potenial_homomer
6ii9_M:N|C,AG,C,4LN6,A|C|E,1,potential_complex_homomer
6ii9_M:N|C,AG,C,4LN6,A,2,additional_chains
6ii9_M:N|C,AG,C,4LN6,C,3,additional_chains
6ii9_M:N|C,AG,C,4LN6,E,4,additional_chains
6ii9_M:N|C,AG,C,4LN6,G|I|K,5,potential_complex_homomer
6ii9_M:N|C,AG,C,4LN6,G,6,additional_chains
6ii9_M:N|C,AG,C,4LN6,I,7,additional_chains
6ii9_M:N|C,AG,C,4LN6,K,8,additional_chains
6ii9_M:N|C,AG,C,4BSG,A|A|A,1,potential_complex_homomer
1fbi_H:L|X,AG,X,1IAK,P,1,additional_chains
1fbi_H:L|X,AG,X,3ZVQ,A,1,additional_chains
4zyp_N:O|B,AG,B,6OJ7,A|A|A,1,potential_complex_homomer
4zyp_N:O|B,AG,B,4NCU,A|A|A,1,potenial_homomer
4zyp_N:O|B,AG,B,6NTX,A|A|A,1,potential_complex_homomer
4zyp_N:O|B,AG,B,6NTX,B|B|B,2,potential_complex_homomer
4zyp_N:O|B,AG,B,5C69,A|A|A|A|A|A,1,potenial_homomer
6flb_H:L|G,AG,G,1OKE,A|B,1,potenial_homomer
6flb_H:L|G,AG,G,1OAN,A|B,1,potenial_homomer
6flb_H:L|G,AG,G,1TG8,A|A,1,potenial_homomer
6flb_H:L|G,AG,G,1OK8,A|A|A,1,potenial_homomer
5w9j_B:C|A,AG,A,4NCU,A|A|A,1,potenial_homomer
5w9j_B:C|A,AG,A,4NCW,A|B|C,1,potenial_homomer
4m7l_H:L|T,AG,T,1BOY,A|A,1,potenial_homomer
5h35_H:I|D,AG,D,5WTR,A|B|C,1,potenial_homomer
5h35_H:I|D,AG,D,5WTR,F|G|H,2,potenial_homomer
6ad7_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
6ad7_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
6ad7_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
6ad7_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
6oe4_E:F|D,AG,D,5EA4,F|F|F,1,potenial_homomer
6oe4_E:F|D,AG,D,1G2C,B|D|F,1,potential_complex_homomer
6oe4_E:F|D,AG,D,1G2C,H|J|L,2,potential_complex_homomer
6oe4_E:F|D,AG,D,1G2C,N|P|R,3,potential_complex_homomer
6oe4_E:F|D,AG,D,1G2C,T|V|X,4,potential_complex_homomer
6oe4_E:F|D,AG,D,3KPE,B|B|B,1,potential_complex_homomer
5hd8_C:D|A,AG,A,4FTP,A|A,1,potenial_homomer
5hd8_C:D|A,AG,A,1KPK,A|B,1,potenial_homomer
5hd8_C:D|A,AG,A,1KPK,C|D,2,potenial_homomer
5hd8_C:D|A,AG,A,1KPK,E|F,3,potenial_homomer
5y2l_I:J|B:A,AG,B:A,6BKQ,B:A|D:C|F:E,3,potenial_homomer
5y2l_I:J|B:A,AG,B:A,6BKM,B:A|D:C|F:E,3,potenial_homomer
6mhg_F:R|E,AG,E,3VDL,A|B|C,4,potenial_homomer
6mhg_F:R|E,AG,E,3VDJ,A|A|A,2,potenial_homomer
6mhg_F:R|E,AG,E,3VDK,A|A|A,2,potenial_homomer
4m8q_A:B|S,AG,S,3LF6,A|B,1,potenial_homomer
4m8q_A:B|S,AG,S,3T43,A|B,1,potenial_homomer
4uih_F:G|C,AG,C,1OKE,A|B,1,potenial_homomer
4uih_F:G|C,AG,C,1OAN,A|B,1,potenial_homomer
4uih_F:G|C,AG,C,1TG8,A|A,1,potenial_homomer
4uih_F:G|C,AG,C,1OK8,A|A|A,1,potenial_homomer
6niu_H:L|Z,AG,Z,5JHM,A|B,1,potenial_homomer
1ahw_E:D|F,AG,F,1BOY,A|A,1,potenial_homomer
5gzo_C:D|B,AG,B,5LBV,A|B,1,potenial_homomer
5gzo_C:D|B,AG,B,5JHM,A|B,1,potenial_homomer
6pzy_I:L|F,AG,F,5L18,A|A|A|A,1,potenial_homomer
6pzy_I:L|F,AG,F,4MWL,A|A|A|A,1,potenial_homomer
6pzy_I:L|F,AG,F,4MWJ,A|A|A|A,1,potenial_homomer
