comp_name,type,chain_ids,candidate_pdb_id,candidate_chain_ids,assembly_id
1yqv_H+L-Y,AG,Y,7BYP,A,1
1yqv_H+L-Y,AG,Y,7CDO,A,1
1yqv_H+L-Y,AG,Y,7CDM,A,1
1i9r_X+Y-C,AB,X+Y,6W4W,H+L,1
7k66_B+C-A,AG,A,3HNY,M,1
7k66_B+C-A,AG,A,3HOB,M,1
7k66_B+C-A,AG,A,3HOB,A,2
7k66_B+C-A,AG,A,6MF0,A,2
7k66_B+C-A,AG,A,3HNB,M,1
6wbv_H+L-A,AB,H+L,6W4V,C+D,1
5vco_B+A-F,AB,B+A,4POZ,D+C,1
1ztx_H+L-E,AG,E,2I69,A,1
1ztx_H+L-E,AG,E,2P5P,A,1
1ztx_H+L-E,AG,E,2P5P,B,2
1ztx_H+L-E,AG,E,2P5P,C,3
1ztx_H+L-E,AG,E,2HG0,A,1
2fjg_B+A-V,AB,B+A,2FJF,B+A,2
2fjg_B+A-V,AB,B+A,2FJF,D+C,3
2fjg_B+A-V,AB,B+A,2FJF,F+E,4
2fjg_B+A-V,AB,B+A,2FJF,I+G,5
2fjg_B+A-V,AB,B+A,2FJF,N+M,7
2fjg_B+A-V,AB,B+A,2FJF,P+O,8
2fjg_B+A-V,AB,B+A,2FJF,R+Q,9
2fjg_B+A-V,AB,B+A,2FJF,T+S,10
2fjg_B+A-V,AB,B+A,2FJF,V+U,11
2fjg_B+A-V,AB,B+A,2FJF,X+W,12
6jsz_D-A,AG,A,2EWY,A,1
6jsz_D-A,AG,A,2EWY,B,2
6jsz_D-A,AG,A,2EWY,C,3
6jsz_D-A,AG,A,2EWY,D,4
7niw_C+B-A,AG,A,6S7P,A,1
5bo1_H+L-B,AG,B,4CC0,A,1
5bo1_H+L-B,AG,B,4CC0,B,2
5bo1_H+L-B,AG,B,4CBZ,A,1
5bo1_H+L-B,AG,B,4CBZ,B,2
5bo1_H+L-B,AG,B,2VJ2,A,1
5bo1_H+L-B,AG,B,2VJ2,B,2
5bo1_H+L-B,AG,B,4CC1,A,1
5bo1_H+L-B,AG,B,4CC1,B,2
6orn_O+P-R,AB,O+P,4FQ2,H+L,1
7kdu_C-B+A,AG,B+A,3RTI,B+A,1
4hcr_H+L-A,AG,A,1GSM,A,1
4hcr_H+L-A,AG,A,4HD9,A,1
4hcr_H+L-A,AG,A,1BQS,A,1
6hhc_H+L-A,AG,A,6VLV,A,1
6hhc_H+L-A,AG,A,6USY,A,1
6hhc_H+L-A,AG,A,6VLU,A,1
6hhc_H+L-A,AG,A,7MBO,A,1
6hhc_H+L-A,AG,A,6TS5,A,1
4ut9_K+O-C,AG,C,4UTC,A,1
4ut9_K+O-C,AG,C,4UTC,B,2
6k64_B-H,AB,B,3LRG,A,1
6k64_B-H,AB,B,3LRG,B,2
6nb6_H+L-C+A,AB,H+L,6NB8,H+L,1
6oca_C-A,AG,A,4HUO,X,1
6oca_C-A,AG,A,6URX,A,1
6oca_C-A,AG,A,4HV7,X,1
6oca_C-A,AG,A,4MX5,X,1
6oca_C-A,AG,A,6URY,A,1
6oca_C-A,AG,A,6URY,B,2
4m1c_C+D-A,AG,A,4GS8,A,1
4m1c_C+D-A,AG,A,4GS8,B,2
4m1c_C+D-A,AG,A,4GSC,A,1
4m1c_C+D-A,AG,A,4GSC,B,2
4m1c_C+D-A,AG,A,4NXO,A,1
4m1c_C+D-A,AG,A,4NXO,B,2
4ogy_H+L-A,AB,H+L,4PUB,H+L,1
4ogy_H+L-A,AG,A,6O1S,E,1
4ogy_H+L-A,AG,A,2ANY,A,1
4ogy_H+L-A,AG,A,5TJX,A,1
5d1x_C+D-E,AG,E,3RTL,A,1
5d1x_C+D-E,AG,E,3RTL,B,2
5d1x_C+D-E,AG,E,3RTL,C,3
5d1x_C+D-E,AG,E,3RTL,D,4
5d1x_C+D-E,AG,E,3RUR,A,1
5d1x_C+D-E,AG,E,3RUR,B,2
5d1x_C+D-E,AG,E,3RUR,C,3
5d1x_C+D-E,AG,E,3RUR,D,4
5wob_I+J-A,AG,A,4GS8,A,1
5wob_I+J-A,AG,A,4GS8,B,2
5wob_I+J-A,AG,A,4GSC,A,1
5wob_I+J-A,AG,A,4GSC,B,2
5wob_I+J-A,AG,A,4NXO,A,1
5wob_I+J-A,AG,A,4NXO,B,2
2xv6_B-A,AG,A,4IPY,A,2
2xv6_B-A,AG,A,4IPY,B,3
2xv6_B-A,AG,A,4IPY,C,4
2xv6_B-A,AG,A,4IPY,D,5
1bql_H+L-Y,AG,Y,1DKJ,A,1
1bql_H+L-Y,AG,Y,1DKK,A,1
1bql_H+L-Y,AG,Y,1DKK,B,2
5cd5_C+D-A,AB,C+D,5CD3,H+H,1
5cd5_C+D-A,AB,C+D,5CD3,B+B,2
5cd5_C+D-A,AB,C+D,5CD3,D+D,3
5cd5_C+D-A,AB,C+D,5CD3,F+F,4
5cd5_C+D-A,AG,A,3TGT,A,1
6umg_h+l-c+r,AB,h+l,6UMH,H+L,1
6umg_h+l-c+r,AB,h+l,6UMH,h+l,2
6umg_h+l-c+r,AB,h+l,6UMI,H+L,1
6umg_h+l-c+r,AB,h+l,6UMJ,H+L,1
2qad_H+G-E,AB,H+G,1RZG,A+B,1
2qad_H+G-E,AB,H+G,1RZG,C+D,2
1kir_B+A-C,AG,C,7BYP,A,1
1kir_B+A-C,AG,C,7CDO,A,1
1kir_B+A-C,AG,C,7CDM,A,1
6dbg_C-B,AB,C,6DBA,A,1
6dbg_C-B,AB,C,6DBA,B,2
6dbg_C-B,AG,B,2Y5Q,A,1
6dbg_C-B,AG,B,2WQU,A,1
6dbg_C-B,AG,B,2WQU,B,2
6dbg_C-B,AG,B,2WQU,C,3
6dbg_C-B,AG,B,2WQU,D,4
6dbg_C-B,AG,B,2WQU,E,5
6dbg_C-B,AG,B,2WQU,F,6
6dbg_C-B,AG,B,1H6T,A,1
6dbg_C-B,AG,B,2WQV,A,1
6dbg_C-B,AG,B,2WQV,B,2
5uek_H+L-A,AG,A,2IDC,A,1
5uek_H+L-A,AG,A,1WG3,A,1
5uek_H+L-A,AG,A,1ROC,A,1
1ic4_H+L-Y,AG,Y,7BYP,A,1
1ic4_H+L-Y,AG,Y,7CDO,A,1
1ic4_H+L-Y,AG,Y,7CDM,A,1
6qb6_H+L-A,AB,H+L,6QBC,H+L,1
6qb6_H+L-A,AG,A,6FS1,A,1
6qb6_H+L-A,AG,A,6FS1,B,2
6qb6_H+L-A,AG,A,5KU9,A,1
6qb6_H+L-A,AG,A,5KU9,B,2
1bzq_N-B,AG,B,8RAT,A,1
1bzq_N-B,AG,B,6ETL,A,1
1bzq_N-B,AG,B,6ETM,A,1
1bzq_N-B,AG,B,7RSA,A,1
1bzq_N-B,AG,B,6ETK,A,1
3hfm_H+L-Y,AG,Y,7BYP,A,1
3hfm_H+L-Y,AG,Y,7CDO,A,1
3hfm_H+L-Y,AG,Y,7CDM,A,1
5w4l_H+L-G,AG,G,4DKO,A,1
5w4l_H+L-G,AG,G,4DKO,C,2
5w4l_H+L-G,AG,G,4RZ8,A,1
5w4l_H+L-G,AG,G,4RZ8,B,2
5w4l_H+L-G,AG,G,4RZ8,C,3
5w4l_H+L-G,AG,G,4RZ8,D,4
5w4l_H+L-G,AG,G,4DVV,A,1
5w4l_H+L-G,AG,G,4DVV,B,2
5w4l_H+L-G,AG,G,4DKP,A,1
5w4l_H+L-G,AG,G,4DKP,C,2
5w4l_H+L-G,AG,G,4DKQ,A,1
6wh9_H+I-A,AG,A,2FR0,A,1
6wh9_H+I-A,AG,A,2FR1,A,1
6ui1_D-A,AG,A,3V0C,A,1
7now_A-B,AG,B,7NQ6,A,1
6dfi_H+L-E,AG,E,5OMZ,A,1
7kc1_H+L-B+A,AB,H+L,5JW5,L+L,1
7kc1_H+L-B+A,AB,H+L,5JW5,B+B,2
3ngb_B+C-A,AG,A,3TGT,A,1
1ndm_B+A-C,AG,C,7BYP,A,1
1ndm_B+A-C,AG,C,7CDO,A,1
1ndm_B+A-C,AG,C,7CDM,A,1
4tsa_H+L-A,AG,A,7BYP,A,1
4tsa_H+L-A,AG,A,7CDO,A,1
4tsa_H+L-A,AG,A,7CDM,A,1
4kuc_F+E-I,AG,I,4HUO,X,1
4kuc_F+E-I,AG,I,6URX,A,1
4kuc_F+E-I,AG,I,4HV7,X,1
4kuc_F+E-I,AG,I,4MX5,X,1
4kuc_F+E-I,AG,I,6URY,A,1
4kuc_F+E-I,AG,I,6URY,B,2
1p2c_E+D-F,AG,F,7BYP,A,1
1p2c_E+D-F,AG,F,7CDO,A,1
1p2c_E+D-F,AG,F,7CDM,A,1
4h8w_H+L-G,AB,H+L,3TNN,A+B,2
4h8w_H+L-G,AB,H+L,3TNN,C+D,3
4h8w_H+L-G,AB,H+L,3TNN,E+F,4
4h8w_H+L-G,AG,G,4DKO,A,1
4h8w_H+L-G,AG,G,4DKO,C,2
4h8w_H+L-G,AG,G,4RZ8,A,1
4h8w_H+L-G,AG,G,4RZ8,B,2
4h8w_H+L-G,AG,G,4RZ8,C,3
4h8w_H+L-G,AG,G,4RZ8,D,4
4h8w_H+L-G,AG,G,4DVV,A,1
4h8w_H+L-G,AG,G,4DVV,B,2
4h8w_H+L-G,AG,G,4DKP,A,1
4h8w_H+L-G,AG,G,4DKP,C,2
4h8w_H+L-G,AG,G,4DKQ,A,1
5njd_R+Q-C+D,AB,R+Q,5N2K,B+A,1
5njd_R+Q-C+D,AB,R+Q,5N2K,D+C,2
5njd_R+Q-C+D,AB,R+Q,5N2K,F+E,3
5njd_R+Q-C+D,AB,R+Q,5N2K,H+G,4
5njd_R+Q-C+D,AB,R+Q,5N2K,J+I,5
5njd_R+Q-C+D,AB,R+Q,5N2K,L+K,6
5njd_R+Q-C+D,AB,R+Q,5N2K,N+M,7
7aqg_C-A,AG,A,3Q02,A,1
7aqg_C-A,AG,A,3Q02,B,2
7aqg_C-A,AG,A,3Q03,A,1
7aqg_C-A,AG,A,3Q03,B,2
6j11_D+E-C,AG,C,5X4R,A,1
6j11_D+E-C,AG,C,5VYH,A,1
5wk3_Q+P-A,AB,Q+P,5WK2,H+L,1
5wk3_Q+P-A,AG,A,1NR2,A,1
5wk3_Q+P-A,AG,A,1NR2,B,2
2ny6_D+C-A,AB,D+C,1RZ8,B+A,1
2ny6_D+C-A,AB,D+C,1RZ8,D+C,2
5b71_D+C-F,AG,F,3CU7,A,1
5b71_D+C-F,AG,F,3CU7,B,2
4grw_H-B,AG,B,1F42,A,1
1bzq_L-A,AG,A,8RAT,A,1
1bzq_L-A,AG,A,6ETL,A,1
1bzq_L-A,AG,A,6ETM,A,1
1bzq_L-A,AG,A,7RSA,A,1
1bzq_L-A,AG,A,6ETK,A,1
5e5m_F-E,AG,E,5E56,A,1
7r6w_H+L-R,AB,H+L,7JXE,H+L,1
4olu_H+L-G,AG,G,3TGT,A,1
6mej_H+L-C,AB,H+L,6MED,A+B,1
6mej_H+L-C,AB,H+L,6MED,C+D,2
6mej_H+L-C,AB,H+L,6MED,G+I,3
2vxt_H+L-I,AB,H+L,2VXU,H+L,1
2vxt_H+L-I,AB,H+L,2VXU,I+M,2
6h1f_A-B,AG,B,6QBF,A,1
6h1f_A-B,AG,B,6QBF,B,2
5i74_B+C-A,AB,B+C,5I66,A+B,1
6svl_K+M-N,AG,N,6O6W,A,1
6svl_K+M-N,AG,N,6SVK,A,1
6svl_K+M-N,AG,N,6SVK,B,2
4yfl_H+L-G,AG,G,3TGT,A,1
6phc_A+B-I,AB,A+B,6PHH,C+D,1
6phc_A+B-I,AB,A+B,6PHH,A+B,2
7cz0_G-C,AG,C,4TZA,C,1
7cz0_G-C,AG,C,4TZA,A,2
7cz0_G-C,AG,C,4TZA,B,3
7cz0_G-C,AG,C,4TZA,D,4
4lgr_B-A,AG,A,4HUO,X,1
4lgr_B-A,AG,A,6URX,A,1
4lgr_B-A,AG,A,4HV7,X,1
4lgr_B-A,AG,A,4MX5,X,1
4lgr_B-A,AG,A,6URY,A,1
4lgr_B-A,AG,A,6URY,B,2
5i71_B+C-A,AB,B+C,5I66,A+B,1
7jmw_H+L-A,AB,H+L,7JMX,H+L,1
5ovw_G-C,AG,C,1N2Z,A,1
5ovw_G-C,AG,C,1N2Z,B,2
7kd2_C-B+A,AG,B+A,3RTI,B+A,1
3s37_H+L-X,AB,H+L,3S34,H+L,1
4pgj_C-D,AG,D,7BYP,A,1
4pgj_C-D,AG,D,7CDO,A,1
4pgj_C-D,AG,D,7CDM,A,1
5ggr_A+B-Y,AB,A+B,5GGQ,H+L,1
5hdq_H+L-A,AG,A,4K3V,A,1
5hdq_H+L-A,AG,A,4K3V,B,2
5hdq_H+L-A,AG,A,4NNO,A,1
1j1x_H+L-Y,AG,Y,7BYP,A,1
1j1x_H+L-Y,AG,Y,7CDO,A,1
1j1x_H+L-Y,AG,Y,7CDM,A,1
5xj3_D+E-F,AB,D+E,6JC2,H+L,1
5x8l_F+K-A,AG,A,5C3T,A,1
6um5_K+L-I,AB,K+L,5U15,A+B,1
6um5_K+L-I,AB,K+L,5U15,H+L,2
6gwn_C-A,AG,A,3Q02,A,1
6gwn_C-A,AG,A,3Q02,B,2
6gwn_C-A,AG,A,3Q03,A,1
6gwn_C-A,AG,A,3Q03,B,2
5whk_H+L-A+B,AB,H+L,5WHJ,H+L,1
4dw2_H+L-U,AG,U,5ZAJ,U,1
4dw2_H+L-U,AG,U,6AG2,U,1
4dw2_H+L-U,AG,U,6AG9,U,1
4dw2_H+L-U,AG,U,5ZA8,U,1
4dw2_H+L-U,AG,U,5ZA7,U,1
5k9k_H+L-F,AB,H+L,5K9J,H+L,1
1tqb_B+C-A,AG,A,2N53,A,1
4hc1_H+L-A,AG,A,4HBQ,A,1
4hc1_H+L-A,AG,A,4HBQ,B,2
5utz_H+L-D,AG,D,1PW6,A,1
5utz_H+L-D,AG,D,1PW6,B,2
5utz_H+L-D,AG,D,1M4C,A,1
5utz_H+L-D,AG,D,1M4C,B,2
5utz_H+L-D,AG,D,1M49,A,1
5utz_H+L-D,AG,D,1M49,B,2
5utz_H+L-D,AG,D,1M47,A,1
5utz_H+L-D,AG,D,1M48,A,1
5utz_H+L-D,AG,D,1M48,B,2
2q8b_H+L-A,AG,A,4R1C,A,1
2q8b_H+L-A,AG,A,4R1C,B,2
2q8b_H+L-A,AG,A,4R19,A,1
2q8b_H+L-A,AG,A,4R19,B,2
2q8b_H+L-A,AG,A,4R1B,A,1
3ulv_D+C-A,AB,D+C,3ULS,H+L,1
3ulv_D+C-A,AB,D+C,3ULS,B+A,2
3ulv_D+C-A,AG,A,1ZIW,A,1
3ulv_D+C-A,AG,A,2A0Z,A,1
3hi1_H+L-G,AB,H+L,1U6A,H+L,1
3ldb_C+B-A,AG,A,6MEV,A,1
3ldb_C+B-A,AG,A,6MEV,B,2
3ldb_C+B-A,AG,A,6MEV,C,3
3ldb_C+B-A,AG,A,6MEV,D,4
3ldb_C+B-A,AG,A,6MEV,E,5
3ldb_C+B-A,AG,A,6MEV,F,6
3ldb_C+B-A,AG,A,6MEV,G,7
3ldb_C+B-A,AG,A,6MEV,H,8
4cdg_C-A,AG,A,2MH9,A,1
4w2q_E-F,AB,E,4W2P,A,1
4w2q_E-F,AB,E,4W2P,B,2
4w2q_E-F,AB,E,4W2P,C,3
4w2q_E-F,AB,E,4W2P,D,4
3ubx_G+I-D,AG,D,5OQI,A,1
3ubx_G+I-D,AG,D,5OQI,B,2
3ubx_G+I-D,AG,D,5OQH,A,1
3ubx_G+I-D,AG,D,5OQH,B,2
3ubx_G+I-D,AG,D,5OQG,A,1
3ubx_G+I-D,AG,D,5OQG,B,2
3ubx_G+I-D,AG,D,5OQF,A,1
3ubx_G+I-D,AG,D,5OQF,B,2
5t3s_H+L-G,AB,H+L,4R26,H+L,1
5m30_F-C,AB,F,5M2W,A,1
5m30_F-C,AB,F,5M2W,B,2
6ocd_D-C,AG,C,4HUO,X,1
6ocd_D-C,AG,C,6URX,A,1
6ocd_D-C,AG,C,4HV7,X,1
6ocd_D-C,AG,C,4MX5,X,1
6ocd_D-C,AG,C,6URY,A,1
6ocd_D-C,AG,C,6URY,B,2
5fec_A+B-D,AB,A+B,5F7E,H+L,1
3iyw_K+M-C,AB,K+M,3N9G,H+L,1
3iyw_K+M-C,AG,C,2I69,A,1
3iyw_K+M-C,AG,C,2HG0,A,1
5e7f_A-G,AB,A,5E7B,A,1
6zrv_B-A,AG,A,3Q02,A,1
6zrv_B-A,AG,A,3Q02,B,2
6zrv_B-A,AG,A,3Q03,A,1
6zrv_B-A,AG,A,3Q03,B,2
5wob_O+P-D,AG,D,4GS8,A,1
5wob_O+P-D,AG,D,4GS8,B,2
5wob_O+P-D,AG,D,4GSC,A,1
5wob_O+P-D,AG,D,4GSC,B,2
5wob_O+P-D,AG,D,4NXO,A,1
5wob_O+P-D,AG,D,4NXO,B,2
4dvr_H+L-G,AB,H+L,1RZ7,H+L,1
4dvr_H+L-G,AG,G,3TGQ,A,1
4dvr_H+L-G,AG,G,3TGQ,B,2
4dvr_H+L-G,AG,G,3TGQ,C,3
4dvr_H+L-G,AG,G,3TGQ,D,4
5ywp_R+Q-A,AB,R+Q,5YWF,B+A,1
5ywp_R+Q-A,AB,R+Q,5YWF,D+C,2
5uqy_H+G-E+J,AB,H+G,5JRP,H+L,1
3u30_C+B-A,AG,A,3H1U,A,1
3u30_C+B-A,AG,A,3H1U,B,2
3u30_C+B-A,AG,A,1OGW,A,1
7k45_H+L-B,AB,H+L,7K3Q,H+L,1
1yy9_D+C-A,AB,D+C,5I76,B+B,1
1yy9_D+C-A,AB,D+C,5I76,D+D,2
1yy9_D+C-A,AB,D+C,1YY8,B+B,1
1yy9_D+C-A,AB,D+C,1YY8,D+D,2
5dur_B+D-A,AG,A,5DUT,A,1
7lvw_J-B,AB,J,7LVU,A,1
7lvw_J-B,AB,J,7LVU,B,2
7lvw_J-B,AB,J,7LVU,C,3
7lvw_J-B,AB,J,7LVU,D,4
7lvw_J-B,AG,B,7LVU,A,1
7lvw_J-B,AG,B,7LVU,B,2
7lvw_J-B,AG,B,7LVU,C,3
7lvw_J-B,AG,B,7LVU,D,4
5d8j_H+L-A,AG,A,3HK1,A,1
7jx3_C+D-R,AB,C+D,7JXC,H+H,1
5wk3_U+T-C,AB,U+T,5WK2,H+L,1
2nr6_F+E-B,AG,B,1YG9,A,1
6war_J-I,AG,I,4ZPW,R,1
6war_J-I,AG,I,4ZPW,S,2
6vmk_o+n-p,AG,p,6FTY,A,1
6vmk_o+n-p,AG,p,6FUT,A,1
6vmk_o+n-p,AG,p,6FUI,A,1
6vmk_o+n-p,AG,p,6QMT,A,1
6vmk_o+n-p,AG,p,6QMT,B,2
6vmk_o+n-p,AG,p,6FUH,A,1
6ir1_B-A,AG,A,5FHV,A,1
6ir1_B-A,AG,A,6YLM,A,1
6ir1_B-A,AG,A,2H5Q,A,1
6k6b_A-B,AB,A,3LRG,A,1
6k6b_A-B,AB,A,3LRG,B,2
7k8z_H+L-A,AB,H+L,7K8R,H+L,1
5k9k_A+B-I,AB,A+B,5K9J,H+L,1
7lvw_G-A,AB,G,7LVU,A,1
7lvw_G-A,AB,G,7LVU,B,2
7lvw_G-A,AB,G,7LVU,C,3
7lvw_G-A,AB,G,7LVU,D,4
3lev_H+L-A,AG,A,3LES,A,1
3lev_H+L-A,AG,A,3LES,B,2
4ffy_H+L-A,AG,A,3IRC,A,1
5e5m_H-G,AG,G,5E56,A,1
3v0a_C-A,AG,A,3V0C,A,1
4f3f_B+A-C,AB,B+A,4F33,B+A,1
4f3f_B+A-C,AB,B+A,4F33,D+C,2
4f3f_B+A-C,AB,B+A,4F33,F+E,3
4f3f_B+A-C,AB,B+A,4F33,H+G,4
5c7k_A+B-C,AB,A+B,6B3D,H+L,1
1oaz_J+N-B,AB,J+N,1OAQ,H+L,1
1oaz_J+N-B,AB,J+N,1OAU,I+M,2
1oaz_J+N-B,AB,J+N,1OAU,J+N,3
1oaz_J+N-B,AB,J+N,1OAU,K+O,4
3zlq_C-A,AG,A,3ZKI,A,1
3zlq_C-A,AG,A,3ZKI,B,2
3zlq_C-A,AG,A,3ZKG,A,1
3zlq_C-A,AG,A,3ZKG,B,2
3zlq_C-A,AG,A,6UJ1,A,1
3zlq_C-A,AG,A,6UJ1,B,2
6ieq_H+L-G,AB,H+L,4R26,H+L,1
3ulu_H+L-A,AB,H+L,3NA9,H+L,1
3ulu_H+L-A,AG,A,1ZIW,A,1
3ulu_H+L-A,AG,A,2A0Z,A,1
1ors_B+A-C,AG,C,2KYH,A,1
4w6x_B-A,AG,A,4B4Q,A,1
4w6x_B-A,AG,A,4B4Q,B,2
4w6x_B-A,AG,A,4B4R,A,1
4w6x_B-A,AG,A,4B4R,B,2
7jx3_A+B-R,AB,A+B,6WS6,A+A,1
7jx3_A+B-R,AB,A+B,6WS6,C+C,2
7jx3_A+B-R,AB,A+B,6WS6,E+E,3
5vjq_G+H-L,AG,L,5V8G,A,1
5w23_I+M-B,AB,I+M,5W24,L+L,1
5cjq_H+L-B+A,AB,H+L,4FQH,H+L,1
5cjq_H+L-B+A,AB,H+L,4FQH,A+B,2
6vlr_F+N-I+B,AB,F+N,6VOR,A+B,1
6vlr_F+N-I+B,AB,F+N,6VOR,C+D,2
6vmk_r+q-s,AG,s,6FTY,A,1
6vmk_r+q-s,AG,s,6FUT,A,1
6vmk_r+q-s,AG,s,6FUI,A,1
6vmk_r+q-s,AG,s,6QMT,A,1
6vmk_r+q-s,AG,s,6QMT,B,2
6vmk_r+q-s,AG,s,6FUH,A,1
5u4m_B-A,AG,A,4HUO,X,1
5u4m_B-A,AG,A,6URX,A,1
5u4m_B-A,AG,A,4HV7,X,1
5u4m_B-A,AG,A,4MX5,X,1
5u4m_B-A,AG,A,6URY,A,1
5u4m_B-A,AG,A,6URY,B,2
5e1h_B-A,AG,A,4HUO,X,1
5e1h_B-A,AG,A,6URX,A,1
5e1h_B-A,AG,A,4HV7,X,1
5e1h_B-A,AG,A,4MX5,X,1
5e1h_B-A,AG,A,6URY,A,1
5e1h_B-A,AG,A,6URY,B,2
4i2x_B+A-E,AB,B+A,3DIF,B+A,1
4i2x_B+A-E,AB,B+A,3DIF,D+C,2
6bfq_C+D-G,AG,G,2GMF,A,1
6bfq_C+D-G,AG,G,2GMF,B,2
5ucb_H+L-B,AG,B,2IDC,A,1
5ucb_H+L-B,AG,B,1WG3,A,1
5ucb_H+L-B,AG,B,1ROC,A,1
4ydl_H+L-G,AG,G,3TGT,A,1
4uta_H+L-B,AG,B,4UTC,A,1
4uta_H+L-B,AG,B,4UTC,B,2
5vpl_D+C-A,AB,D+C,3RVT,D+D,1
5vpl_D+C-A,AB,D+C,3RVU,D+D,1
5vpl_D+C-A,AG,A,5VPK,A,1
5vpl_D+C-A,AG,A,5VPK,B,2
5vpl_D+C-A,AG,A,5VPK,C,3
6gjs_C-A,AG,A,5TFI,A,1
6gjs_C-A,AG,A,5TFF,A,1
6gjs_C-A,AG,A,5TF7,A,1
6gjs_C-A,AG,A,5TFG,A,1
6gjs_C-A,AG,A,5TFB,A,1
4pp2_D+C-E,AB,D+C,4POZ,D+C,1
7cj2_C+D-A,AG,A,1NWU,A,1
7cj2_C+D-A,AG,A,1NWU,B,2
7cj2_C+D-A,AG,A,1NWU,C,3
7cj2_C+D-A,AG,A,1NWU,D,4
7cj2_C+D-A,AG,A,1NWS,A,1
7cj2_C+D-A,AG,A,1NWS,B,2
7cj2_C+D-A,AG,A,1NWS,C,3
7cj2_C+D-A,AG,A,1NWS,D,4
7cj2_C+D-A,AG,A,1HJW,A,1
7cj2_C+D-A,AG,A,1HJW,B,2
7cj2_C+D-A,AG,A,1NWT,A,1
7cj2_C+D-A,AG,A,1NWT,B,2
7cj2_C+D-A,AG,A,1NWT,C,3
7cj2_C+D-A,AG,A,1NWT,D,4
4yga_F-E,AG,E,3I7B,A,1
4yga_F-E,AG,E,3HX4,A,1
4yga_F-E,AG,E,4JBV,A,1
4yga_F-E,AG,E,3NYV,A,1
4yga_F-E,AG,E,3V51,A,1
5tru_h+l-c,AG,c,1AH1,A,1
6niu_M+N-E,AB,M+N,6MTY,H+L,1
6wn1_B+C-A,AG,A,5W53,A,1
6wn1_B+C-A,AG,A,5W53,B,2
6pz8_D+K-F,AB,D+K,6PXG,B+B,1
6pz8_D+K-F,AB,D+K,6PXG,D+D,2
6pz8_D+K-F,AB,D+K,6PXG,F+F,3
5w9j_H+I-G,AB,H+I,5VZR,H+L,1
5w9j_H+I-G,AB,H+I,5VZR,A+B,2
5vxk_B-A,AG,A,3R9V,A,1
5vxk_B-A,AG,A,3R9V,B,2
4xzu_A+B-M,AG,M,3HNY,M,1
4xzu_A+B-M,AG,M,6MF2,A,1
4xzu_A+B-M,AG,M,3HOB,M,1
4xzu_A+B-M,AG,M,3HOB,A,2
4xzu_A+B-M,AG,M,6MF0,A,2
4xzu_A+B-M,AG,M,3HNB,M,1
4w2q_C-D,AB,C,4W2P,A,1
4w2q_C-D,AB,C,4W2P,B,2
4w2q_C-D,AB,C,4W2P,C,3
4w2q_C-D,AB,C,4W2P,D,4
6xy2_H+L-A,AG,A,1AH1,A,1
6dzm_G+H-D+A,AB,G+H,6DZN,H+H,1
2b4c_H+L-G+C,AB,H+L,1RHH,B+A,1
2b4c_H+L-G+C,AB,H+L,1RHH,D+C,2
3r08_H+L-E,AB,H+L,3R06,B+A,1
3r08_H+L-E,AB,H+L,3R06,D+C,2
3r08_H+L-E,AB,H+L,3R06,F+E,3
3r08_H+L-E,AB,H+L,3R06,H+L,4
3zkq_D-A,AG,A,2EWY,A,1
3zkq_D-A,AG,A,2EWY,B,2
3zkq_D-A,AG,A,2EWY,C,3
3zkq_D-A,AG,A,2EWY,D,4
4hwb_H+L-A,AB,H+L,4HWE,H+L,1
5w9o_B+C-A,AB,B+C,5VZR,H+L,1
5w9o_B+C-A,AB,B+C,5VZR,A+B,2
4ma7_H+L-A,AG,A,1AG2,A,1
6m58_H+L-A,AG,A,6HSC,A,1
6m58_H+L-A,AG,A,6HSC,B,2
6m58_H+L-A,AG,A,7JWN,A,1
6m58_H+L-A,AG,A,6YG9,A,1
6w52_H+L-B+A,AB,H+L,6W5D,H+L,1
6w52_H+L-B+A,AB,H+L,6W5D,A+B,2
6um6_K+L-I,AB,K+L,5TQA,H+L,1
6um6_K+L-I,AB,K+L,5TQA,A+B,2
5i9q_B+C-A,AG,A,5FA2,A,1
5i9q_B+C-A,AG,A,5FA2,B,2
5uoe_S+T-D,AG,D,4IFH,A,2
5uoe_S+T-D,AG,D,4IFH,B,3
5uoe_S+T-D,AG,D,4RE9,A,1
5uoe_S+T-D,AG,D,4RE9,B,2
5a8h_P+O-M,AB,P+O,1RZ8,B+A,1
5a8h_P+O-M,AB,P+O,1RZ8,D+C,2
5thr_O+L-F,AB,O+L,1RZ8,B+A,1
5thr_O+L-F,AB,O+L,1RZ8,D+C,2
6az2_A+F-B,AG,B,2IDC,A,1
6az2_A+F-B,AG,B,1WG3,A,1
6az2_A+F-B,AG,B,1ROC,A,1
4lu5_I+M-A,AG,A,3K7B,A,1
4lu5_I+M-A,AG,A,3K7B,B,2
3w9e_A+B-C,AB,A+B,3W9D,A+B,1
3w9e_A+B-C,AB,A+B,3W9D,C+D,2
6vrl_B+C-A,AB,B+C,5I66,A+A,1
5x8l_S+N-D,AG,D,5C3T,A,1
4jr9_H+L-A,AG,A,4U4T,A,1
4jr9_H+L-A,AG,A,4U4W,A,1
4jr9_H+L-A,AG,A,4U4W,B,2
4jr9_H+L-A,AG,A,4U4V,A,1
2wub_H+L-A,AG,A,1YBW,A,1
2wub_H+L-A,AG,A,1YBW,B,2
